10.46,4865.9,720.02
10.47,4872.8,719.54
10.48,4879.7,719.05
10.49,4886.6,718.57
10.5,4893.4,718.09
10.51,4900.3,717.61
10.52,4907.2,717.14
10.53,4914.1,716.66
10.54,4920.9,716.18
10.55,4927.8,715.7
10.56,4934.6,715.23
10.57,4941.5,714.75
10.58,4948.3,714.28
10.59,4955.2,713.8
10.6,4962,713.33
10.61,4968.9,712.86
10.62,4975.7,712.39
10.63,4982.5,711.91
10.64,4989.3,711.44
10.65,4996.1,710.97
10.66,5003,710.5
10.67,5009.8,710.03
10.68,5016.6,709.57
10.69,5023.4,709.1
10.7,5030.2,708.63
10.71,5036.9,708.17
10.72,5043.7,707.7
10.73,5050.5,707.23
10.74,5057.3,706.77
10.75,5064.1,706.31
10.76,5070.8,705.84
10.77,5077.6,705.38
10.78,5084.3,704.92
10.79,5091.1,704.46
10.8,5097.8,704
10.81,5104.6,703.54
10.82,5111.3,703.08
10.83,5118.1,702.62
10.84,5124.8,702.16
10.85,5131.5,701.7
10.86,5138.2,701.24
10.87,5145,700.79
10.88,5151.7,700.33
10.89,5158.4,699.88
10.9,5165.1,699.42
10.91,5171.8,698.97
10.92,5178.5,698.52
10.93,5185.2,698.06
10.94,5191.9,697.61
10.95,5198.5,697.16
10.96,5205.2,696.71
10.97,5211.9,696.26
10.98,5218.6,695.81
10.99,5225.2,695.36
11,5231.9,694.91
11.01,5238.5,694.46
11.02,5245.2,694.01
11.03,5251.8,693.57
11.04,5258.5,693.12
11.05,5265.1,692.68
11.06,5271.8,692.23
11.07,5278.4,691.79
11.08,5285,691.34
11.09,5291.6,690.9
11.1,5298.3,690.46
11.11,5304.9,690.01
11.12,5311.5,689.57
11.13,5318.1,689.13
11.14,5324.7,688.69
11.15,5331.3,688.25
11.16,5337.9,687.81
11.17,5344.5,687.37
11.18,5351.1,686.93
11.19,5357.6,686.5
11.2,5364.2,686.06
11.21,5370.8,685.62
11.22,5377.4,685.19
11.23,5383.9,684.75
11.24,5390.5,684.32
